timestamp,frame_id,object_id,source,x,y,z,vx,vy,vz,confidence,split,meta
1692846920.279662609,196,mavic3,gt,1.444756575762426,9.203691786369745,4.745413088856111,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846920.483695507,197,mavic3,gt,1.5010881045682254,9.35700995539969,4.745134832742977,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846920.680500031,198,mavic3,gt,1.578208132762029,9.564720182149813,4.745192674244748,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846920.877892256,199,mavic3,gt,1.6599980103727603,9.786065503649297,4.745558695224744,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846921.080269575,200,mavic3,gt,1.7309886086214874,9.978598048350023,4.744953609332356,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846921.281699657,201,mavic3,gt,1.8238130695348218,10.228819092038975,4.7457419932761695,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846921.482155800,202,mavic3,gt,1.9052143159335628,10.447700131890997,4.746581908772868,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846921.678517818,203,mavic3,gt,1.9945171723779822,10.699527703298827,4.746792024231567,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846921.880809784,204,mavic3,gt,2.0820120412603274,10.961183995982992,4.746240690836885,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846922.079974651,205,mavic3,gt,2.1482475142087196,11.173544277715791,4.745825283127516,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846922.280572176,206,mavic3,gt,2.2273622149530183,11.439291346646769,4.745811426426712,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846922.483703852,207,mavic3,gt,2.2934328507708415,11.659054222146551,4.742975429422586,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846922.678254366,208,mavic3,gt,2.3708846395581986,11.913724261258494,4.740295350355751,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846922.883458614,209,mavic3,gt,2.4512901439073858,12.17319069826749,4.737885907839555,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846923.087399244,210,mavic3,gt,2.5309479066633003,12.428164661691426,4.736567454728188,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846923.278730154,211,mavic3,gt,2.5952683894237225,12.630862896890449,4.735491352212364,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846923.478882074,212,mavic3,gt,2.6784051034418326,12.887923003131391,4.7343116992108065,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846923.720928431,213,mavic3,gt,2.7763609591219165,13.196835183144685,4.7324179568050795,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846923.934709549,214,mavic3,gt,2.853795890029687,13.470068867206692,4.731929724148955,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846924.132386923,215,mavic3,gt,2.9155869126371954,13.695452177787047,4.732174622654966,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846924.331395149,216,mavic3,gt,2.9930897855128933,13.980817940284851,4.734478842460334,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846924.581467867,217,mavic3,gt,3.098891439359022,14.338704808123794,4.736958228957931,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846924.780554295,218,mavic3,gt,3.1737885635689054,14.573750961662654,4.737197396981628,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846924.978889227,219,mavic3,gt,3.273329694167387,14.875802713208259,4.736082076643754,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846925.179757833,220,mavic3,gt,3.375846071266892,15.18987089790221,4.738247262009679,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846925.379636526,221,mavic3,gt,3.4608093757659617,15.449225648167612,4.7402194363766625,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846925.578946590,222,mavic3,gt,3.5742483296803584,15.79627688683945,4.741296117598793,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846925.779833317,223,mavic3,gt,3.6879293413420555,16.139474419240287,4.741430984350231,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846925.980282784,224,mavic3,gt,3.808535333024224,16.48903918533756,4.742956343012395,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846926.182894945,225,mavic3,gt,3.908974542570718,16.77145773644247,4.742093024226136,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846926.380158901,226,mavic3,gt,4.032943931218142,17.11840651824855,4.740438062172245,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846926.580617666,227,mavic3,gt,4.155494963475348,17.469464979188615,4.739993309467721,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846926.782444000,228,mavic3,gt,4.2705695896075895,17.806970542978434,4.743394123903755,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846926.979030609,229,mavic3,gt,4.362464401066518,18.081148866988087,4.74551953700238,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846927.179630518,230,mavic3,gt,4.479637374863728,18.434108617870834,4.7485157029898915,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846927.381860495,231,mavic3,gt,4.56754692415177,18.690078015387144,4.747385322879765,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846927.579958200,232,mavic3,gt,4.678734014026077,19.006943380222538,4.745400664948249,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846927.780217409,233,mavic3,gt,4.783899585984159,19.318248122972363,4.742270481584086,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846927.982911587,234,mavic3,gt,4.862665178359407,19.556217881901603,4.740562084694474,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846928.180116653,235,mavic3,gt,4.962440988358821,19.851819060949538,4.741553833984256,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846928.380698681,236,mavic3,gt,5.065930049910094,20.151910519979538,4.740237850480824,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846928.579513311,237,mavic3,gt,5.147669094801586,20.394148258964606,4.739774201089617,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846928.780918360,238,mavic3,gt,5.24650608829711,20.697359456417416,4.741484486421442,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846928.979956150,239,mavic3,gt,5.3442851376854605,21.01104053112863,4.739980813523317,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846929.182843447,240,mavic3,gt,5.4268389606419305,21.272515174994624,4.738888110531292,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846929.382095814,241,mavic3,gt,5.538561429784863,21.615893826311094,4.738166667815435,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846929.581722736,242,mavic3,gt,5.662235376102444,21.9809742125301,4.737703875678633,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846929.779512644,243,mavic3,gt,5.759046908439245,22.272460638536813,4.737914251387281,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846929.980672359,244,mavic3,gt,5.883154654301393,22.643033110983424,4.733428903093383,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846930.180730343,245,mavic3,gt,6.012502676000395,23.01855260428124,4.731532091697616,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846930.384077549,246,mavic3,gt,6.112285161630098,23.299807482500228,4.734147306568687,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846930.630284786,247,mavic3,gt,6.251932444828185,23.699134210777174,4.73328974698012,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846931.332110882,248,mavic3,gt,6.412435987056028,24.172770502442063,4.727801354796938,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846931.534912109,249,mavic3,gt,6.419314991946749,24.195372281124037,4.727609428365895,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846931.743820429,250,mavic3,gt,6.428652027722364,24.214459487240447,4.733989358491698,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846931.974734068,251,mavic3,gt,6.438269114266745,24.22633398861626,4.7453751748331285,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846932.179907084,252,mavic3,gt,6.448132721281468,24.22855148854478,4.762063122492606,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846932.382465363,253,mavic3,gt,6.4600621809515815,24.226114301869757,4.783737675639117,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846932.579100370,254,mavic3,gt,6.476399149081658,24.22098834499957,4.828962941752025,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846932.780824661,255,mavic3,gt,6.482106609792254,24.215857391478494,4.896011606666775,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846932.980882883,256,mavic3,gt,6.479980742597263,24.21278813198387,4.967154436286222,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846933.181490421,257,mavic3,gt,6.468780797316299,24.21467499312257,5.0261586576943245,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846933.380227327,258,mavic3,gt,6.443707942115452,24.221093117997498,5.109470860858835,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846933.578351259,259,mavic3,gt,6.4227969535879765,24.22767585824363,5.20525081351721,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846933.781959772,260,mavic3,gt,6.415189942599795,24.229786098236218,5.304361960962694,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846933.976092339,261,mavic3,gt,6.415515423192119,24.228974901265246,5.389934884867955,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846934.183939934,262,mavic3,gt,6.415086530635563,24.227654208402328,5.503223014299124,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846934.374454021,263,mavic3,gt,6.4123502056542065,24.228409466679523,5.583913973204332,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846934.575752497,264,mavic3,gt,6.412938620454156,24.22831508815375,5.687422165092983,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846934.781711340,265,mavic3,gt,6.418797215407494,24.22351475243363,5.768247264854324,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846935.031658173,266,mavic3,gt,6.430764316963177,24.21101785344058,5.88970172639948,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846935.231571198,267,mavic3,gt,6.439316308510911,24.19682212268458,5.99006235605782,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846935.434662819,268,mavic3,gt,6.444028021962026,24.186061404813472,6.092283982056756,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846935.633021116,269,mavic3,gt,6.445711999770424,24.180752801926474,6.171000648056676,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846935.829540491,270,mavic3,gt,6.4472675025241415,24.177379569205414,6.2710647919347196,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846936.031238794,271,mavic3,gt,6.446181744653245,24.17597696169446,6.376404810344297,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846936.233553410,272,mavic3,gt,6.442321892472478,24.1792277727302,6.479175576837804,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846936.431123734,273,mavic3,gt,6.439273743411036,24.184744397131453,6.559638919914278,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846936.681285143,274,mavic3,gt,6.436620592261761,24.192190869170872,6.685638790432449,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846936.882449150,275,mavic3,gt,6.436194670367968,24.194774066718082,6.797009066438235,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846937.081970453,276,mavic3,gt,6.437320029332909,24.19322476065986,6.885495218735642,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846937.281396627,277,mavic3,gt,6.432296955542029,24.193589869090147,7.003413719932098,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846937.480588198,278,mavic3,gt,6.420644367797195,24.1977684906617,7.085341294135915,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846937.679830074,279,mavic3,gt,6.412373177402287,24.193509719496888,7.1939915671132155,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846937.882885933,280,mavic3,gt,6.408510323086034,24.187728587279253,7.302556555148627,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846938.081185818,281,mavic3,gt,6.399748108980589,24.18906123706597,7.414943990262401,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846938.281673193,282,mavic3,gt,6.396188499880736,24.19667739601755,7.500900245487628,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846938.482382298,283,mavic3,gt,6.39535215471426,24.20123544397393,7.613515406882698,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846938.681301594,284,mavic3,gt,6.399343318396518,24.20067040914978,7.734572166188329,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846938.883489609,285,mavic3,gt,6.3991231096400725,24.19989300024008,7.828179528309462,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846939.080718756,286,mavic3,gt,6.393564958284969,24.191290650840074,7.943778049520304,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846939.281240225,287,mavic3,gt,6.390952269177205,24.17121457792109,8.0656431038162,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846939.482444763,288,mavic3,gt,6.392375575136384,24.16122280541049,8.157585583967105,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846939.681642056,289,mavic3,gt,6.398321797544554,24.148911097279097,8.263821227770137,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846939.881245136,290,mavic3,gt,6.402104009931804,24.14296765551171,8.368485248850462,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846940.082310677,291,mavic3,gt,6.400400331787409,24.14423901053101,8.474850220636498,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846940.280320168,292,mavic3,gt,6.395870822802522,24.14785537188186,8.559747633293043,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846940.481608391,293,mavic3,gt,6.385455579431323,24.151076262254946,8.662036611876943,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846940.681761980,294,mavic3,gt,6.375739796108633,24.155590656337154,8.75912129070609,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846940.880503654,295,mavic3,gt,6.3685349235879585,24.157464356056607,8.842103362536434,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846941.079663754,296,mavic3,gt,6.36197080604029,24.14917102877962,8.944826084847818,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846941.282183647,297,mavic3,gt,6.356651209013876,24.135684780669635,9.028059591635284,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846941.475491524,298,mavic3,gt,6.3553414722429125,24.12079915107597,9.126237333905095,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846941.679367781,299,mavic3,gt,6.36416949702209,24.113186672502934,9.220860175132714,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846941.887237072,300,mavic3,gt,6.378450737538401,24.108355471870027,9.317668826039593,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846942.081696272,301,mavic3,gt,6.397529918688406,24.106471830538794,9.393535061580522,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846942.280540466,302,mavic3,gt,6.413369388324099,24.108197147178544,9.450048050883964,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846942.497747183,303,mavic3,gt,6.424450226414706,24.105311789194502,9.459306180242166,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846942.731993914,304,mavic3,gt,6.440448153369971,24.09086241271052,9.452966664618927,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846942.933585644,305,mavic3,gt,6.453088099072033,24.078759866572454,9.451425048555848,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846943.182603598,306,mavic3,gt,6.476923242606631,24.06580132875547,9.454266491512186,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846943.380553484,307,mavic3,gt,6.493462129494333,24.059664835269132,9.457109827618666,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846943.581396818,308,mavic3,gt,6.506265560369911,24.048755309470607,9.461080237804623,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846943.782810211,309,mavic3,gt,6.514548206443806,24.03547321653923,9.460700383240138,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846943.980315208,310,mavic3,gt,6.520261247520125,24.009214645493557,9.460427496503812,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846944.180365801,311,mavic3,gt,6.515855139114478,23.977096500389507,9.458435437819972,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846944.374178648,312,mavic3,gt,6.502373071550551,23.942105846241702,9.46046936364101,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846944.580160856,313,mavic3,gt,6.4682904649324655,23.877674066520058,9.45960868254771,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846944.783005476,314,mavic3,gt,6.413933797759796,23.79511011787531,9.462428023449547,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846944.983892679,315,mavic3,gt,6.368758888302523,23.714238300471152,9.465692826981595,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846945.181994677,316,mavic3,gt,6.314162873929945,23.583059007820793,9.468486772964042,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846945.385301828,317,mavic3,gt,6.252198404186515,23.423221749445247,9.466362292262431,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846945.580394268,318,mavic3,gt,6.196243511345756,23.29488404830431,9.461404201531693,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846945.788167953,319,mavic3,gt,6.125679677300241,23.1149148114705,9.455349924537217,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846946.001450300,320,mavic3,gt,6.046321725206667,22.904630377719513,9.454976235339672,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846946.233947277,321,mavic3,gt,5.967960014056075,22.695055588262676,9.45369391106182,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846946.435947180,322,mavic3,gt,5.907406886889248,22.50941947685874,9.456774419387813,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846946.631148815,323,mavic3,gt,5.831946028428547,22.285042476814624,9.461073943886277,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846946.831165552,324,mavic3,gt,5.751371036183173,22.063327160228937,9.459244889812993,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846947.032479525,325,mavic3,gt,5.671007829624841,21.845198083984315,9.456883122288943,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846947.233673811,326,mavic3,gt,5.592961285184515,21.626988238611148,9.452797026573862,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846947.435019970,327,mavic3,gt,5.532733358479845,21.456933886214074,9.45571027620737,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846947.632354736,328,mavic3,gt,5.459135552553903,21.237361144280158,9.457090441362269,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846947.836259127,329,mavic3,gt,5.3879155771570595,21.01040497453323,9.457673866194327,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846948.080436707,330,mavic3,gt,5.315314241893134,20.7750754561971,9.460828420865809,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846948.281459570,331,mavic3,gt,5.239297515968133,20.53189383274548,9.465157504967024,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846948.535878658,332,mavic3,gt,5.149423579015547,20.238647593240557,9.468578546379106,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846948.741131783,333,mavic3,gt,5.0890178055918796,20.045149246309848,9.469723796507424,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846948.945947409,334,mavic3,gt,5.009896241623437,19.808834097943645,9.475326489065722,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846949.137647867,335,mavic3,gt,4.923614463861213,19.571383066157523,9.478827032419076,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846949.333004236,336,mavic3,gt,4.851334799598703,19.381549009840455,9.480432868058216,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846949.533033609,337,mavic3,gt,4.752926760487185,19.130947078960617,9.484862771935283,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846949.742031336,338,mavic3,gt,4.6770810878977045,18.933655704538978,9.487365364384445,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846949.983174086,339,mavic3,gt,4.564266583167637,18.636008239361672,9.494836853458295,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846950.182524681,340,mavic3,gt,4.467616868424102,18.37696529658865,9.49804013769564,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846950.382391453,341,mavic3,gt,4.373812116514387,18.11324017292509,9.498753596434085,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846950.634835243,342,mavic3,gt,4.2676092528114395,17.81581107733018,9.488895297726415,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846950.832162142,343,mavic3,gt,4.196913336551233,17.616544204675165,9.48427220881483,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846951.038149834,344,mavic3,gt,4.10675587186995,17.35948828374694,9.481318768819875,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846951.233494759,345,mavic3,gt,4.040275004779119,17.167097611889176,9.484816456838246,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846951.434350014,346,mavic3,gt,3.954477991400836,16.926238141450085,9.492794607533199,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846951.637314558,347,mavic3,gt,3.8558850705612713,16.66417998290308,9.495575990098672,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846951.847836971,348,mavic3,gt,3.760499206968575,16.41526152147094,9.489344496121703,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846952.032106161,349,mavic3,gt,3.68555416019683,16.220572341551815,9.48702194360527,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846952.232658625,350,mavic3,gt,3.595466297564485,15.980758945617708,9.47994685113342,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846952.438238859,351,mavic3,gt,3.523511757702863,15.783324288093127,9.474490676989504,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846952.631469965,352,mavic3,gt,3.4448248265647408,15.544659476706329,9.479942248941015,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846952.858975172,353,mavic3,gt,3.346562821823227,15.256121688896428,9.490287929682609,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846953.050843716,354,mavic3,gt,3.282645770002773,15.059337943383753,9.506128600160665,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846953.286938906,355,mavic3,gt,3.1969353974874366,14.824320233673006,9.506854620209722,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846953.482747793,356,mavic3,gt,3.1064867478477254,14.588739246442856,9.503100516916106,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846953.682589769,357,mavic3,gt,3.0140021103463823,14.348963988067908,9.494852130033877,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846953.882105827,358,mavic3,gt,2.9438721941630774,14.157216831436926,9.504696361578013,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846954.081741571,359,mavic3,gt,2.853571905653439,13.917929260846904,9.509119194332186,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846954.281780481,360,mavic3,gt,2.7586521862289146,13.675409162121241,9.495264941313295,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846954.484531641,361,mavic3,gt,2.6850207920996354,13.46805588523739,9.478134823850851,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846954.681873322,362,mavic3,gt,2.6238908375795518,13.256062183398399,9.466579728649492,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846954.881856918,363,mavic3,gt,2.569473054515015,13.021320679288692,9.463656260177203,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846955.081560850,364,mavic3,gt,2.5182299212326598,12.796329059873642,9.458885869830453,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846955.282934427,365,mavic3,gt,2.474956098375287,12.62568824093546,9.46066337210101,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846955.486711740,366,mavic3,gt,2.4114651754258603,12.40265355054953,9.468499165399137,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846955.682235479,367,mavic3,gt,2.3448127503874048,12.179457282249814,9.474587774665167,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846955.882791758,368,mavic3,gt,2.2774606844332084,11.959525577385193,9.478710077918521,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846956.081439972,369,mavic3,gt,2.2204234675134558,11.774168279279593,9.482164823625695,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846956.283240080,370,mavic3,gt,2.1435270703547076,11.54649396997911,9.488167672483755,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846956.484848022,371,mavic3,gt,2.060942987596377,11.318505602275081,9.49444944984701,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846956.680641890,372,mavic3,gt,1.993293145894313,11.136755097894365,9.497268745651269,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846956.880592346,373,mavic3,gt,1.9062990696596671,10.900774698521673,9.500383100038775,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846957.082037449,374,mavic3,gt,1.8229059237424963,10.661517216762832,9.495393802569708,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846957.283248901,375,mavic3,gt,1.7603054663650255,10.477158993781359,9.492097776439593,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846957.482434750,376,mavic3,gt,1.6786701109408568,10.239798829667961,9.493016936410442,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846957.682171106,377,mavic3,gt,1.5953723130216986,9.993380935050027,9.496345019958142,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846957.880556583,378,mavic3,gt,1.5358444660163286,9.807826078573498,9.495212569539788,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846958.080815315,379,mavic3,gt,1.4610336064848752,9.572689612110253,9.4923655697729,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846958.282500267,380,mavic3,gt,1.388159216721192,9.34703166702684,9.493056021893423,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846958.483964920,381,mavic3,gt,1.324490940997407,9.161338026681278,9.498040527178432,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846958.682532310,382,mavic3,gt,1.2560467270942581,8.966697891071135,9.49697763476702,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846958.882725954,383,mavic3,gt,1.2150277677374106,8.844703992406949,9.496541357254642,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846959.083611727,384,mavic3,gt,1.2055702652093032,8.802595420243279,9.495423313198756,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846959.283732653,385,mavic3,gt,1.2067121386112376,8.788582055854704,9.491461363364749,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846959.481630564,386,mavic3,gt,1.210306626709098,8.792544674668761,9.489391481309681,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846959.682031870,387,mavic3,gt,1.2140145033433782,8.797390059916324,9.49232080251599,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846959.881949425,388,mavic3,gt,1.2188831863152245,8.796766873269007,9.497505058097701,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846960.083897829,389,mavic3,gt,1.2355952625509872,8.786016659616962,9.499917664502817,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846960.283360004,390,mavic3,gt,1.2581345928279006,8.772278605625843,9.49876207491721,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846960.534339666,391,mavic3,gt,1.3051362389974202,8.742570065402106,9.495321052872583,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846960.747211933,392,mavic3,gt,1.3536646869230253,8.702976005664596,9.491924759275946,,,,1.0,week1,mmaud;topic=/leica/point/relative
1692846960.984521627,393,mavic3,gt,1.428197766504809,8.640015943298067,9.494802664214902,,,,1.0,week1,mmaud;topic=/leica/point/relative
